id,text,document_id,location_id,sentence_id
312873,Edinburgh,347,91,312873
312874,Edinburgh,347,91,312874
312877,Edinburgh,347,91,312877
312880,Forth,347,247,312880
312883,Edinburgh,347,91,312883
312887,Edinburgh,347,91,312887
312889,Edinburgh,347,91,312889
312892,Edinburgh,347,91,312892
312896,Edinburgh,347,91,312896
312925,Edinburgh,347,91,312925
312926,Edinburgh,347,91,312926
312927,Edinburgh,347,91,312927
312928,Edinburgh,347,91,312928
312929,Edinburgh,347,91,312929
312931,Edinburgh,347,91,312931
312932,Linlithgow,347,1145,312932
312936,Linlithgow,347,1145,312936
312937,Linlithgow,347,1145,312937
312938,Linlithgow,347,1145,312938
312940,Linlithgow,347,1145,312940
312946,Forth,347,247,312946
312949,Forth,347,247,312949
312954,Edinburgh,347,91,312954
312955,Edinburgh,347,91,312955
312960,Edinburgh,347,91,312960
312966,Edinburgh,347,91,312966
312977,Edinburgh,347,91,312977
313070,Botanic Gardens,348,1296,313070
313097,Edinburgh,348,91,313097
313098,Edinburgh Castle,348,2133,313098
313099,Scott Monument,348,204,313099
313101,Parliament Hall,348,1461,313101
313102,Firth of Forth,348,189,313102
313103,Holyrood Palace,348,207,313103
313104,St. Giles' Cathedral,348,3003,313104
313105,Edinburgh,348,91,313105
313106,Forth,348,247,313106
313108,Edinburgh,348,91,313108
313112,Edinburgh,348,91,313112
313114,Holyrood Palace,348,207,313114
313116,Edinburgh,348,91,313116
313117,Tron,348,1090,313117
313119,Edinburgh,348,91,313119
313122,Edinburgh,348,91,313122
313125,Edinburgh,348,91,313125
313417,Edinburgh,349,91,313417
313432,Edinburgh,349,91,313432
313433,Calton Hill,349,188,313433
313441,Edinburgh,349,91,313441
313442,Arthur's Seat,349,2094,313442
313465,Forth,349,247,313465
313466,Leith,349,212,313466
313467,Edinburgh,349,91,313467
313472,Newhaven,349,1487,313472
313475,Edinburgh,349,91,313475
313485,Edinburgh,349,91,313485
313487,EDINBURGH,349,91,313487
313488,Edinburgh,349,91,313488
313490,Edinburgh,349,91,313490
313495,Arthur's Seat,349,2094,313495
313496,Edinburgh,349,91,313496
313497,Blackford,349,1627,313497
313503,Edinburgh,349,91,313503
313505,EDINBURGH,349,91,313505
313507,Edinburgh,349,91,313507
313508,Royal Society of Edinburgh,349,5188,313508
313515,Edinburgh,349,91,313515
313516,Edinburgh,349,91,313516
313518,Leith,349,212,313518
313520,EDINBURGH,349,91,313520
313532,Edinburgh,349,91,313532
313538,Edinburgh,349,91,313538
313545,Edinburgh,349,91,313545
313546,Edinburgh,349,91,313546
313548,Edinburgh,349,91,313548
313549,Prestonpans,349,1199,313549
313559,Musselburgh,349,1108,313559
313572,Edinburgh,349,91,313572
313595,Edinburgh,349,91,313595
313705,Lord Nelson,349,3314,313705
313726,Edinburgh,349,91,313726
313748,Edinburgh,349,91,313748
313755,Edinburgh,349,91,313755
313760,Edinburgh,349,91,313760
313770,Lord Nelson,349,3314,313770
313805,Lord Nelson,349,3314,313805
313810,Lord Nelson,349,3314,313810
313813,Lord Nelson,349,3314,313813
314013,St Laurence,349,30354,314013
314161,Edinburgh,349,91,314161
314320,Leith,350,212,314320
314321,Cramond,350,1619,314321
314330,Leith,350,212,314330
314348,Leith,350,212,314348
314369,High Street,350,205,314369
314380,Leith,350,212,314380
314382,Edinburgh,350,91,314382
314384,North Queensferry,350,8959,314384
314385,Granton,350,211,314385
314387,Edinburgh,350,91,314387
314395,North Queensferry,350,8959,314395
314402,Leith,350,212,314402
314404,Leith,350,212,314404
314407,Edinburgh,350,91,314407
314421,Forth,350,247,314421
314422,Forth,350,247,314422
314429,Forth,350,247,314429
314431,Inchmickery,350,24182,314431
314432,Cramond,350,1619,314432
314439,Edinburgh Castle,350,948,314439
314454,Leith,350,212,314454
314467,Leith,350,212,314467
314470,Leith,350,212,314470
314471,Newhaven,350,1487,314471
314472,Newhaven,350,1487,314472
314483,Leith,350,212,314483
314484,Leith,350,212,314484
314497,Hillend,350,30380,314497
314501,Hillend,350,30380,314501
314504,Forth,350,247,314504
314508,Leith,350,212,314508
314510,Leith,350,212,314510
314517,Forth,350,247,314517
314518,South Queensferry,350,8960,314518
314523,Forth,350,247,314523
314526,Leith,350,212,314526
314529,North Queensferry,350,8959,314529
314530,North Queensferry,350,8959,314530
314531,Edinburgh,350,91,314531
314532,Leith,350,212,314532
314533,Leith,350,212,314533
314537,Edinburgh,350,91,314537
314540,Leith,350,212,314540
314544,Newhaven,350,1487,314544
314578,Arthur's Seat,351,1202,314578
314579,Arthur's Seat,351,1202,314579
314580,Arthur's Seat,351,1202,314580
314582,Arthur's Seat,351,1202,314582
314584,Arthur's Seat,351,1202,314584
314585,Arthur's Seat,351,1202,314585
314586,Arthur's Seat,351,1202,314586
314587,Arthur's Seat,351,1202,314587
314588,Arthur's Seat,351,1202,314588
314591,Arthur's Seat,351,1202,314591
314592,Arthur's Seat,351,1202,314592
314594,Arthur's Seat,351,1202,314594
314595,Arthur's Seat,351,1202,314595
314608,Bathgate,351,7116,314608
314612,Lord Nelson,351,3314,314612
314614,Lord Nelson,351,3314,314614
314616,Charlotte Square,351,2222,314616
314623,Leith,351,212,314623
314624,Edinburgh,351,91,314624
314631,Canongate,351,564,314631
314643,Charlotte Square,351,2222,314643
314651,Canongate,351,564,314651
314652,Castle Street,351,223,314652
314667,Lord Nelson,351,3314,314667
314682,Musselburgh,351,1108,314682
314683,Musselburgh,351,1108,314683
314686,Prince's Street,351,187,314686
314709,Edinburgh,352,91,314709
314710,Moray Place,352,539,314710
314711,Charlotte Square,352,2222,314711
314712,Edinburgh,352,91,314712
314714,Edinburgh,352,91,314714
314715,Edinburgh,352,91,314715
314718,Edinburgh,352,91,314718
314725,Moray Place,352,539,314725
314727,Edinburgh,352,91,314727
314739,Moray Place,352,539,314739
314740,Edinburgh,352,91,314740
314772,Crichton,352,727,314772
314780,Edinburgh,352,91,314780
314828,Portobello,352,1200,314828
314830,Moray Place,352,539,314830
314872,Edinburgh,352,91,314872
314879,Edinburgh,353,91,314879
314882,Edinburgh,353,91,314882
314909,Maitland Street,353,8734,314909
314925,Arthur's Seat,353,759,314925
314926,Calton Hill,353,188,314926
314927,Princes Street,353,2898,314927
314946,Edinburgh,353,91,314946
314949,Edinburgh,353,91,314949
314959,Edinburgh,353,91,314959
314980,Edinburgh,353,91,314980
314983,Edinburgh,353,91,314983
314984,Edinburgh,353,91,314984
314992,Edinburgh,353,91,314992
315001,Edinburgh,353,91,315001
315006,Queen Street,353,552,315006
315007,Edinburgh,353,91,315007
315147,Edinburgh,353,91,315147
315156,Edinburgh,353,91,315156
315157,Niddry Street,353,8719,315157
315159,Portobello,354,1200,315159
315162,Portobello,354,1200,315162
315163,Holyrood,354,185,315163
315170,High Street,354,205,315170
315186,Roslin,354,2212,315186
315194,Edinburgh,354,91,315194
315244,Portobello,354,1200,315244
315247,Portobello,354,1200,315247
315248,Lord Nelson,354,3314,315248
315258,Edinburgh,354,91,315258
315259,Edinburgh,354,91,315259
315266,Edinburgh,354,91,315266
315345,Musselburgh,355,184,315345
315348,Edinburgh,355,91,315348
315350,Edinburgh,355,91,315350
315351,Castlehill,355,8465,315351
315352,Castlehill,355,8465,315352
315353,Tron Kirk,355,8691,315353
315354,Edinburgh,355,91,315354
315355,Castlehill,355,8465,315355
315356,High Street,355,205,315356
315357,Edinburgh,355,91,315357
315358,Tron Church,355,6987,315358
315362,Edinburgh,355,91,315362
315373,Edinburgh,355,91,315373
315376,Edinburgh,355,91,315376
315377,Edinburgh,355,91,315377
315391,Forth,355,247,315391
315394,Edinburgh,355,91,315394
315396,Newhaven,355,1487,315396
315397,Fisherrow,355,1492,315397
315398,Edinburgh,355,91,315398
315401,Edinburgh,355,91,315401
315406,Edinburgh,355,91,315406
315407,Edinburgh,355,91,315407
315409,Edinburgh,355,91,315409
315410,Edinburgh,355,91,315410
315411,Grassmarket,355,2382,315411
315412,Edinburgh,355,91,315412
315414,Edinburgh,355,91,315414
315428,Edinburgh,355,91,315428
315429,High Street,355,205,315429
315430,Tron Church,355,6987,315430
315431,Moray House,355,1444,315431
315436,Edinburgh,355,91,315436
315437,Edinburgh,355,91,315437
315439,Edinburgh,355,91,315439
315441,Edinburgh,355,91,315441
315448,St. Giles,355,202,315448
315457,Edinburgh,355,91,315457
315460,Castlehill,355,8465,315460
315461,Forth,355,247,315461
315463,Broughton,355,3429,315463
315464,Canonmills,355,1497,315464
315467,North Berwick Law,355,12099,315467
315471,Midlothian,355,5361,315471
315472,Dalkeith,355,1101,315472
315473,Lasswade,355,1502,315473
315475,Edinburgh,355,91,315475
315476,Linlithgow,355,258,315476
315477,Water of Leith,355,253,315477
315479,Grassmarket,355,2382,315479
315480,High Street,355,205,315480
315482,High Street,355,205,315482
315484,Holyrood Palace,355,207,315484
315486,Cowgate,355,1079,315486
315487,Grassmarket,355,2382,315487
315489,Edinburgh,355,91,315489
315490,Edinburgh,355,91,315490
315492,Edinburgh,355,91,315492
315493,Parliament Square,355,3320,315493
315497,Morningside,355,217,315497
315498,Bruntsfield Links,355,216,315498
315504,Edinburgh,355,91,315504
315505,Advocates' Library,355,1558,315505
315507,Edinburgh,355,91,315507
315508,Canongate,355,564,315508
315510,Auld Reekie,355,186,315510
315511,Edinburgh,355,91,315511
315512,Edinburgh,355,91,315512
315513,Edinburgh,355,91,315513
315514,Edinburgh,355,91,315514
315523,Edinburgh,355,91,315523
315526,Edinburgh,355,91,315526
315532,Edinburgh,355,91,315532
315533,Pentland,355,3731,315533
315535,Penicuik,355,12129,315535
315538,Edinburgh,355,91,315538
315539,Auld Reekie,355,186,315539
315544,University of Edinburgh,355,8906,315544
315545,High Street,355,205,315545
315547,Edinburgh,355,91,315547
315548,Penicuik,355,12129,315548
315550,Edinburgh,355,91,315550
315552,Edinburgh,355,91,315552
315564,Edinburgh,355,91,315564
315565,Edinburgh,355,91,315565
315566,Edinburgh,355,91,315566
315567,West Bow,355,1078,315567
315568,West Bow,355,1078,315568
315569,Advocates' Library,355,1558,315569
315571,Edinburgh,355,91,315571
315572,Edinburgh,355,91,315572
315578,Edinburgh,355,91,315578
315579,Edinburgh,355,91,315579
315580,Templehall,355,30436,315580
315581,Midlothian,355,5361,315581
315585,Luckenbooths,355,8602,315585
315586,High Street,355,205,315586
315587,Edinburgh,355,91,315587
315590,Edinburgh,355,91,315590
315591,Luckenbooths,355,8602,315591
315616,Glencorse,355,12437,315616
315617,Edinburgh,355,91,315617
315621,Glencorse,355,12437,315621
315631,Penicuik,355,12129,315631
315639,Penicuik,355,12129,315639
315641,Edinburgh,355,91,315641
315648,Edinburgh,355,91,315648
315649,Edinburgh,355,91,315649
315655,Luckenbooths,355,8602,315655
315656,High Street,355,205,315656
315657,Edinburgh,355,91,315657
315658,Edinburgh,355,91,315658
315659,Gilmerton,355,3974,315659
315660,Newhaven,355,1487,315660
315662,Queensberry House,355,7455,315662
315663,Edinburgh,355,91,315663
315664,Canongate,355,564,315664
315669,Penicuik,355,12129,315669
315673,Edinburgh,355,91,315673
315675,Auld Reekie,355,186,315675
315676,Edinburgh,355,91,315676
315677,Canongate,355,564,315677
315687,Playhouse Close,355,13699,315687
315688,Canongate,355,564,315688
315690,Penicuik,355,12129,315690
315691,Castlehill,355,8465,315691
315692,North Loch,355,1628,315692
315693,New Town,355,210,315693
315694,Edinburgh,355,91,315694
315696,Firth of Forth,355,189,315696
315698,Holyrood,355,185,315698
315699,Penicuik,355,12129,315699
315700,Edinburgh,355,91,315700
315701,High Street,355,205,315701
315702,Luckenbooths,355,8602,315702
315703,Edinburgh,355,91,315703
315704,Castlehill,355,8465,315704
315712,Penicuik,355,12129,315712
315715,Penicuik,355,12129,315715
315717,Canongate Churchyard,355,12724,315717
315719,Glencorse,355,12437,315719
315720,Castlehill,355,8465,315720
315721,Castlehill,355,8465,315721
315722,West Princes Street Gardens,355,1476,315722
315723,Edinburgh,355,91,315723
315724,Morningside,355,217,315724
315728,University of Edinburgh,355,8906,315728
315731,Edinburgh,355,91,315731
315737,Pentland,355,3731,315737
315740,Edinburgh,355,91,315740
315761,Edinburgh,355,91,315761
315789,Penicuik,355,12129,315789
315792,Edinburgh,355,91,315792
315803,Haddington,356,8221,315803
315804,High Street,356,205,315804
315809,Haddington,356,8221,315809
315810,Belhaven,356,11992,315810
315822,Edinburgh,356,91,315822
315823,Haddington,356,8221,315823
315825,Haddington,356,8221,315825
315826,High Street,356,205,315826
315827,Burgh School,356,30456,315827
315834,Haddington,356,8221,315834
315836,Burgh School,356,30456,315836
315838,Haddington,356,8221,315838
315840,Pentland,356,1549,315840
315844,Edinburgh,356,91,315844
315845,Haddington,356,8221,315845
315847,Dalkeith,356,1101,315847
315848,Dalkeith,356,1101,315848
315850,Wallace's Cave,356,1576,315850
315851,Edinburgh,356,91,315851
315855,Clerkington Mains,356,30458,315855
315856,Edinburgh,356,91,315856
315858,Haddington,356,8221,315858
315862,Moorfoot,356,3725,315862
315868,Hailes Castle,356,24435,315868
315870,Haddington,356,8221,315870
315875,Musselburgh,356,1108,315875
315876,Firth of Forth,356,189,315876
315878,Arthur's Seat,356,2094,315878
315879,National Monument,356,3567,315879
315880,Calton Hill,356,188,315880
315881,Edinburgh,356,91,315881
315882,Gosford,356,1960,315882
315885,Dirleton Castle,356,30464,315885
315887,Red House,356,30465,315887
315888,North Berwick Law,356,12099,315888
315889,Bass Rock,356,2130,315889
315890,Forth,356,247,315890
315892,Forth,356,247,315892
315893,Leith,356,212,315893
315895,Leith,356,212,315895
315896,Edinburgh,356,91,315896
315897,Edinburgh,356,91,315897
315898,Dalkeith,356,1101,315898
315899,High Street,356,205,315899
315900,Newbattle Abbey,356,30466,315900
315901,Dalkeith,356,1101,315901
315902,Edinburgh,356,91,315902
315903,Dalkeith,356,1101,315903
315904,Lasswade,356,3006,315904
315905,Loanhead,356,10645,315905
315913,Lasswade,356,3006,315913
315915,Edinburgh,356,91,315915
315916,Edinburgh,356,91,315916
315917,Edinburgh,356,91,315917
315919,Haddington,356,8221,315919
315922,Blackburn,356,4725,315922
315923,Haddington,356,8221,315923
315926,Haddington,356,8221,315926
315929,Edinburgh,356,91,315929
315930,Haddington,356,8221,315930
315931,Edinburgh,356,91,315931
315932,Haddington,356,8221,315932
315937,Leith,356,212,315937
315938,University of Edinburgh,356,1599,315938
315939,Leith,356,212,315939
315940,Edinburgh,356,91,315940
315941,Leith,356,212,315941
315942,Edinburgh,356,91,315942
315945,Edinburgh,356,91,315945
315955,Edinburgh,356,91,315955
315956,Calton Hill,356,188,315956
315957,North Bridge,356,227,315957
315958,Princes Street,356,2898,315958
315959,Old Town,356,90,315959
315960,Princes Street,356,2898,315960
315962,Edinburgh,356,91,315962
315963,Haddington,356,8221,315963
315964,Haddington,356,8221,315964
315966,Haddington,356,8221,315966
315971,Haddington,356,8221,315971
315976,Edinburgh,356,91,315976
315978,Haddington,356,8221,315978
315980,Haddington,356,8221,315980
315982,Haddington,356,8221,315982
315983,Haddington,356,8221,315983
315985,Haddington,356,8221,315985
315986,Haddington,356,8221,315986
315987,Haddington,356,8221,315987
315989,Haddington,356,8221,315989
315992,Edinburgh,356,91,315992
315996,Haddington,356,8221,315996
315997,Edinburgh,356,91,315997
315998,Haddington,356,8221,315998
315999,Forth,356,247,315999
316000,Haddington,356,8221,316000
316001,Colinton,356,1678,316001
316002,Edinburgh,356,91,316002
316003,Edinburgh,356,91,316003
316004,Edinburgh,356,91,316004
316005,Edinburgh,356,91,316005
316007,Haddington,356,8221,316007
316013,Haddington,356,8221,316013
316019,Edinburgh,356,91,316019
316020,Haddington,356,8221,316020
316021,Edinburgh,356,91,316021
316023,Edinburgh,356,91,316023
316027,Edinburgh,356,91,316027
316029,Haddington,356,8221,316029
316030,Portobello,356,1200,316030
316031,Edinburgh,356,91,316031
316032,Haddington,356,8221,316032
316033,Portobello,356,1200,316033
316034,Haddington,356,8221,316034
316036,Firth of Forth,356,189,316036
316039,Haddington,356,8221,316039
316041,Edinburgh,356,91,316041
316044,Edinburgh,356,91,316044
316048,Haddington,356,8221,316048
316053,Haddington,356,8221,316053
316057,Haddington,356,8221,316057
316058,Haddington,356,8221,316058
316059,Leith,356,212,316059
316060,Firth of Forth,356,189,316060
316061,Bass Rock,356,2130,316061
316068,Edinburgh,356,91,316068
316098,Haddington,356,8221,316098
316110,Palace Yard,356,7449,316110
316114,Edinburgh,356,91,316114
316117,Palace Yard,356,7449,316117
316119,Haddington,356,8221,316119
316151,Palace Yard,356,7449,316151
316160,Palace Yard,356,7449,316160
316162,Palace Yard,356,7449,316162
316177,Haddington,356,8221,316177
316235,Edinburgh,356,91,316235
316379,Edinburgh,356,91,316379
316408,Haddington,356,8221,316408
316446,Haddington,356,8221,316446
316801,Gloucester Square,356,30577,316801
316802,Gloucester Square,356,30577,316802
316901,West End,356,700,316901
316902,West End,356,700,316902
316907,St Thomas's Hospital,356,13724,316907
316908,West End,356,700,316908
316912,St Thomas's Hospital,356,13724,316912
316915,West End,356,700,316915
316918,West End,356,700,316918
316979,Phantassie,356,30593,316979
317008,Wellington Street,356,23896,317008
317010,Edinburgh,356,91,317010
317268,St Stephen's Church,356,13790,317268
317274,Bonnington,356,30647,317274
317289,Haddington,356,8221,317289
317345,Royal Scottish Academy,356,584,317345
317436,Pentland,356,1549,317436
317445,Castlehill,356,8465,317445
317456,Edinburgh,356,91,317456
317575,Edinburgh,356,91,317575
317730,Edinburgh,356,91,317730
317731,St Giles,356,1902,317731
317732,Royal Scottish Academy,356,584,317732
317835,Edinburgh,356,91,317835
318055,The Causeway,357,1013,318055
318278,Regent Street,357,443,318278
318288,Lord Nelson,357,3314,318288
318293,West End,357,700,318293
318331,Haymarket,357,686,318331
318355,Haymarket,357,686,318355
318662,Edinburgh,357,91,318662
318741,Union Hotel,357,2772,318741
319225,District Court,357,7883,319225
319296,Edinburgh,357,91,319296
319297,Holyrood,357,185,319297
319299,Edinburgh,357,91,319299
319300,Edinburgh,357,91,319300
319522,Edinburgh,357,91,319522
319679,Regent Street,357,443,319679
319740,Edinburgh,357,91,319740
319869,Edinburgh,357,91,319869
319874,Edinburgh,357,91,319874
319929,Edinburgh,357,91,319929
319935,Tolbooth,357,949,319935
319936,Edinburgh,357,91,319936
319947,Edinburgh,357,91,319947
319951,Edinburgh,357,91,319951
319957,Edinburgh,357,91,319957
319971,Edinburgh,357,91,319971
319974,Edinburgh,357,91,319974
319975,Holyrood,357,185,319975
319979,Edinburgh,357,91,319979
319989,Edinburgh,357,91,319989
319990,Holyrood Palace,357,207,319990
319991,Advocates' Library,357,1558,319991
319997,Edinburgh,357,91,319997
319998,Edina,357,587,319998
319999,Holyrood Palace,357,207,319999
320009,Mons Meg,357,219,320009
320013,Edinburgh,357,91,320013
320014,Edinburgh,357,91,320014
320016,Edinburgh,357,91,320016
320018,Edinburgh,357,91,320018
320026,Edinburgh,357,91,320026
320032,Edinburgh,357,91,320032
320033,Edinburgh,357,91,320033
320037,Edinburgh,357,91,320037
320039,Tolbooth,357,949,320039
320040,Edinburgh,357,91,320040
320115,Edinburgh,357,91,320115
320116,Edinburgh,357,91,320116
320136,Edinburgh,357,91,320136
320346,Lord Nelson,358,3314,320346
320408,Newhaven,358,1487,320408
320411,Newhaven,358,1487,320411
320866,University of Edinburgh,358,1599,320866
321059,Joppa,358,17878,321059
321203,Edinburgh,358,91,321203
321403,Edinburgh,358,91,321403
321405,Edinburgh,358,91,321405
321406,Edinburgh,358,91,321406
321407,Edinburgh,358,91,321407
321408,St. Giles,358,202,321408
321410,St Giles',358,2896,321410
321411,Edinburgh,358,91,321411
321418,Edinburgh,358,91,321418
321419,Knox House,358,30855,321419
321420,Holyrood Palace,358,207,321420
321422,Holyrood,358,185,321422
321423,Edinburgh,358,91,321423
321424,Edinburgh Castle,358,948,321424
321426,Mons Meg,358,219,321426
321429,Calton Hill,358,188,321429
321431,National Monument,358,3567,321431
321433,Holyrood,358,185,321433
321434,Castle Hill,358,3581,321434
321435,Castle Hill,358,3581,321435
321436,St. Giles,358,202,321436
321439,Edinburgh,358,91,321439
321440,Edinburgh,358,91,321440
321441,Arthur's Seat,358,1202,321441
321442,Calton,358,1624,321442
321444,Edinburgh,358,91,321444
321452,Forth,358,247,321452
321453,Forth,358,247,321453
321644,Grassmarket,359,2382,321644
321649,Edinburgh,359,91,321649
321671,Edinburgh,359,91,321671
321672,Holyrood,359,185,321672
321673,St. Giles,359,202,321673
321674,Forth,359,247,321674
321677,Leith,359,212,321677
321686,Edinburgh,359,91,321686
321703,Edinburgh,359,91,321703
321798,Edinburgh,359,91,321798
321897,Old Town,359,90,321897
321898,Edinburgh,359,91,321898
321899,New Town,359,210,321899
321900,Canongate,359,564,321900
321902,Edinburgh,360,91,321902
321903,Edinburgh,360,91,321903
321940,Edinburgh,360,91,321940
321943,Edinburgh,360,91,321943
321947,Edinburgh,360,91,321947
321948,Edinburgh,360,91,321948
321950,Edinburgh,360,91,321950
321951,Edinburgh,360,91,321951
321952,Edinburgh,360,91,321952
321953,Granton,360,211,321953
321960,Edinburgh,360,91,321960
321965,Bonaly,360,18358,321965
321966,Edinburgh,360,91,321966
321968,Edinburgh,360,91,321968
321973,Edinburgh,360,91,321973
321976,Edinburgh,360,91,321976
322023,Edinburgh,360,91,322023
322025,Edinburgh,360,91,322025
322030,Edinburgh,360,91,322030
322032,Edinburgh,360,91,322032
322069,Princes Street,360,528,322069
322078,Edinburgh,360,91,322078
322080,Edinburgh,360,91,322080
322081,University of Edinburgh,360,2144,322081
322083,Edinburgh,360,91,322083
322091,Edinburgh,360,91,322091
322093,Edinburgh,360,91,322093
322097,Edinburgh,360,91,322097
322099,Forth,360,247,322099
322104,Edinburgh,360,91,322104
322109,Edinburgh,360,91,322109
322111,EDINBURGH,360,91,322111
322112,Edinburgh,360,91,322112
322118,Edinburgh,360,91,322118
322144,Forth,360,247,322144
322161,Leith,360,212,322161
322172,Craigmillar,360,1105,322172
322177,University of Edinburgh,360,2144,322177
322178,Edinburgh,360,91,322178
322181,Duddingstone,360,243,322181
322182,Edinburgh,360,91,322182
322184,Queen's Drive,360,3004,322184
322185,Duddingstone Loch,360,3952,322185
322186,Prestonpans,360,1199,322186
322187,Portobello,360,1200,322187
322191,Duddingstone,360,243,322191
322192,Craigmillar,360,1105,322192
322193,Edinburgh,360,91,322193
322194,Duddingstone,360,243,322194
322195,Edinburgh,360,91,322195
322196,Arthur's Seat,360,2094,322196
322197,Edinburgh,360,91,322197
322198,Queen's Drive,360,3004,322198
322200,Duddingstone,360,243,322200
322201,Edinburgh,360,91,322201
322202,Arthur's Seat,360,2094,322202
322203,Duddingstone,360,243,322203
322204,Craigmillar,360,1105,322204
322206,Duddingstone,360,243,322206
322208,Duddingstone,360,243,322208
322213,Royal Scottish Academy,360,584,322213
322216,Duddingstone,360,243,322216
322217,Edinburgh,360,91,322217
322219,Edinburgh,360,91,322219
322221,Edinburgh,360,91,322221
322223,Duddingstone,360,243,322223
322306,Greyfriars,361,1093,322306
322314,High Street,361,205,322314
322315,Holyrood Palace,361,207,322315
322317,United Free Church,361,20524,322317
322318,St. Giles' Cathedral,361,3003,322318
322324,Greyfriars Church,361,239,322324
322325,Edinburgh,361,91,322325
322328,High Street,361,205,322328
322329,Holyrood Palace,361,207,322329
322330,Edinburgh,361,91,322330
322331,Edinburgh,361,91,322331
322366,Edinburgh,361,91,322366
322840,Edinburgh,362,91,322840
322841,Edinburgh,362,91,322841
322842,Auld Reekie,362,186,322842
322844,Auld Reekie,362,186,322844
322845,Edinburgh,362,91,322845
322846,Firth of Forth,362,189,322846
322847,Edinburgh Castle,362,2133,322847
322848,High Street,362,205,322848
322849,St. Giles,362,202,322849
322850,Canongate,362,206,322850
322851,Canongate,362,206,322851
322852,Tolbooth,362,949,322852
322853,Holyrood Palace,362,207,322853
322854,Holyrood Abbey Church,362,30892,322854
322855,Arthur's Seat,362,759,322855
322856,Edinburgh,362,91,322856
322857,Princes Street,362,2898,322857
322858,Calton Hill,362,188,322858
322859,Calton Hill,362,188,322859
322861,High Street,362,205,322861
322862,Princes Street,362,2898,322862
322863,North Bridge,362,227,322863
322864,Waverley Bridge,362,7125,322864
322865,Princes Street,362,2898,322865
322866,Queen Street,362,552,322866
322868,Edinburgh Castle,362,2133,322868
322870,Mons Meg,362,219,322870
322871,St. Giles,362,202,322871
322872,Holyrood,362,185,322872
322873,Queen's Drive,362,3004,322873
322874,Edinburgh,362,91,322874
322875,Edinburgh,362,91,322875
322876,Edinburgh,362,91,322876
322877,Edinburgh,362,91,322877
322878,St. Giles',362,1087,322878
322879,High Street,362,205,322879
322882,Tolbooth,362,949,322882
322883,Heart of Midlothian,362,255,322883
322884,St. Giles,362,202,322884
322885,St. Giles,362,202,322885
322888,St. Giles,362,202,322888
322889,Holyrood,362,185,322889
322892,Forth,362,247,322892
322894,Edinburgh,362,91,322894
322900,Calton Hill,362,188,322900
322901,Edinburgh,362,91,322901
322907,Edinburgh,362,91,322907
322909,Edinburgh,362,91,322909
322913,Golden Rule,362,23707,322913
322925,Edinburgh,362,91,322925
323138,Edinburgh,362,91,323138
323252,North Side,362,26271,323252
323259,South Side,362,3970,323259
323336,North Side,362,26271,323336
324462,Leith,363,212,324462
324467,Edinboro,363,2347,324467
324469,Prince's Street,363,556,324469
324470,Edinboro,363,2347,324470
324473,Holyrood Palace,363,207,324473
324475,Edinboro,363,2347,324475
324476,Canongate,363,206,324476
324479,Holyrood Palace,363,207,324479
324482,Queen's Drive,363,3004,324482
324484,Arthur's Seat,363,1202,324484
324485,Canongate,363,206,324485
324486,Arthur's Seat,363,1202,324486
324487,Arthur's Seat,363,1202,324487
324488,Arthur's Seat,363,1202,324488
324496,Arthur's Seat,363,1202,324496
324497,Arthur's Seat,363,1202,324497
324498,Edinburgh,363,91,324498
324501,Leith,363,212,324501
324503,Edinboro,363,2347,324503
324504,Arthur's Seat,363,1202,324504
324509,Leith,363,212,324509
324528,Leith,363,212,324528
324571,Edinboro,363,2347,324571
324604,Edinburgh,363,91,324604
324867,Mons Meg,363,219,324867
325379,Forth,363,247,325379
325444,Heart of Midlothian,364,255,325444
325450,Heart of Midlothian,364,255,325450
325451,Edinburgh,364,91,325451
325454,Heart of Midlothian,364,255,325454
325462,High Street,364,205,325462
325463,Holyrood,364,185,325463
325464,Heart of Midlothian,364,255,325464
325468,Edina,364,587,325468
325470,Heart of Midlothian,364,255,325470
325473,Pentland,364,3731,325473
325475,Midlothian,364,5361,325475
325478,Firth of Forth,364,189,325478
325479,Haddington,364,1104,325479
325481,Edinburgh,364,91,325481
325482,Linlithgow,364,1145,325482
325483,West Lothian,364,7904,325483
325486,West Lothian,364,7904,325486
325489,Midlothian,364,5361,325489
325490,Midlothian,364,5361,325490
325492,Midlothian,364,5361,325492
325497,Midlothian,364,5361,325497
325502,Midlothian,364,5361,325502
325517,Midlothian,364,5361,325517
325518,Heart of Midlothian,364,255,325518
325522,Midlothian,364,5361,325522
325552,Edinburgh,365,91,325552
325553,Princes Street,365,567,325553
325554,Edinburgh,365,91,325554
325555,Edinburgh,365,91,325555
325556,Edinburgh,365,91,325556
325557,Leith Walk,365,2305,325557
325558,Leith,365,212,325558
325559,Edinburgh,365,91,325559
325560,Leith,365,212,325560
325561,Leith,365,212,325561
325562,Leith,365,212,325562
325564,Leith,365,212,325564
325565,Forth,365,247,325565
325566,Leith,365,212,325566
325567,Edinburgh,365,91,325567
325570,Edinburgh,365,91,325570
325577,Leith,365,212,325577
325578,Princes Street,365,567,325578
325579,Edinburgh,365,91,325579
325582,University of Edinburgh,365,2144,325582
325584,Edinburgh,365,91,325584
325587,Drumsheugh Gardens,365,4432,325587
325589,Drumsheugh Gardens,365,4432,325589
325591,Princes Street,365,567,325591
